kind,target,scenario,split,exclude_2020,model,bucket,n,avg_score,future_value
top_bottom,era,season_to_next,starter,False,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,top20,163,0.18304593828678317,3.468425605536333
top_bottom,era,season_to_next,starter,False,KBB_reg_best,bottom20,163,0.11843785820727729,4.616350976286702
top_bottom,era,season_to_next,starter,False,KBB_reg_best,middle,486,0.14645651754971808,4.074654346701977
top_bottom,era,season_to_next,starter,False,KBB_reg_best,top20,163,0.18398131293247455,3.4475027837375416
top_bottom,era,season_to_next,starter,False,WAI,bottom20,163,1.503596161672952,4.473842393817293
top_bottom,era,season_to_next,starter,False,WAI,middle,486,1.2552580591399052,4.120620135503192
top_bottom,era,season_to_next,starter,False,WAI,top20,163,1.0045135979509585,3.457400175340719
top_bottom,era,season_to_next,starter,False,WHIP,bottom20,163,1.5174701820829817,4.383867312897338
top_bottom,era,season_to_next,starter,False,WHIP,middle,486,1.254172673120061,4.14376201508355
top_bottom,era,season_to_next,starter,False,WHIP,top20,163,1.0205909144352414,3.4611546685673558
top_bottom,era,season_to_next,starter,False,WHIP_reg,bottom20,163,1.3726680300823495,4.364851579347964
top_bottom,era,season_to_next,starter,False,WHIP_reg,middle,486,1.2524408509269065,4.134707856568075
top_bottom,era,season_to_next,starter,False,WHIP_reg,top20,163,1.1311568395385825,3.4990439770554493
top_bottom,era,season_to_next,starter,False,pWHIP,bottom20,163,1.4479884894576822,4.428282694410391
top_bottom,era,season_to_next,starter,False,pWHIP,middle,486,1.2581265330147038,4.1279851162069585
top_bottom,era,season_to_next,starter,False,pWHIP,top20,163,1.0748632563445069,3.475821742531723
top_bottom,era,season_to_next,starter,False,xWHIP_lgBABIP,bottom20,163,1.4584620668635313,4.4367737639420675
top_bottom,era,season_to_next,starter,False,xWHIP_lgBABIP,middle,486,1.258740812162326,4.126782494673005
top_bottom,era,season_to_next,starter,False,xWHIP_lgBABIP,top20,163,1.0687009570109531,3.4670175156676843
top_bottom,era,season_to_next,starter,True,CCR,bottom20,155,2.254999080589309,4.437195814750123
top_bottom,era,season_to_next,starter,True,CCR,middle,465,2.999880628504701,4.06853328992349
top_bottom,era,season_to_next,starter,True,CCR,top20,155,4.129983104313597,3.690907066094995
top_bottom,era,season_to_next,starter,True,EDF,bottom20,155,4.720213700872825,4.612792091072499
top_bottom,era,season_to_next,starter,True,EDF,middle,465,4.13297001222303,4.108900148319216
top_bottom,era,season_to_next,starter,True,EDF,top20,155,3.4115872078038785,3.4314966492926287
top_bottom,era,season_to_next,starter,True,EDF_z,bottom20,155,4.329724740355491,4.54445996667396
top_bottom,era,season_to_next,starter,True,EDF_z,middle,465,-0.11949136890078922,4.141609239057104
top_bottom,era,season_to_next,starter,True,EDF_z,top20,155,-4.867523936369237,3.4160450786443977
top_bottom,era,season_to_next,starter,True,ERA,bottom20,155,5.431207798910292,4.4198488530812
top_bottom,era,season_to_next,starter,True,ERA,middle,465,3.9838816050037207,4.1275103933878725
top_bottom,era,season_to_next,starter,True,ERA,top20,155,2.7862875956259296,3.5325869987018246
top_bottom,era,season_to_next,starter,True,ERA_reg,bottom20,155,4.721238353304495,4.344590531601958
top_bottom,era,season_to_next,starter,True,ERA_reg,middle,465,3.9438067649581328,4.127509734044414
top_bottom,era,season_to_next,starter,True,ERA_reg,top20,155,3.2711646964080874,3.593392842245766
top_bottom,era,season_to_next,starter,True,HR9,bottom20,155,1.731052285182186,4.271560861318755
top_bottom,era,season_to_next,starter,True,HR9,middle,465,1.148766297367327,4.041902654867257
top_bottom,era,season_to_next,starter,True,HR9,top20,155,0.710493022494928,3.8799252036863896
top_bottom,era,season_to_next,starter,True,HR9_reg,bottom20,155,1.2719908741212216,4.481720500556903
top_bottom,era,season_to_next,starter,True,HR9_reg,middle,465,1.0907271889399877,4.093399097491867
top_bottom,era,season_to_next,starter,True,HR9_reg,top20,155,0.9236706721939992,3.5767173831930683
top_bottom,era,season_to_next,starter,True,KBB,bottom20,155,0.08141503609010525,4.648593685371571
top_bottom,era,season_to_next,starter,True,KBB,middle,465,0.14789736912292228,4.112903225806452
top_bottom,era,season_to_next,starter,True,KBB,top20,155,0.22830611286980468,3.420661067754044
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg,bottom20,155,0.11279139632902077,4.569953812215634
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg,middle,465,0.14503932974582323,4.105385779721213
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg,top20,155,0.1810892311123971,3.4967683874662523
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,bottom20,155,0.11279139632902077,4.569953812215634
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,middle,465,0.14503932974582323,4.105385779721213
top_bottom,era,season_to_next,starter,True,KBB_best_plus_pWHIP_plus_HR9_reg_plus_ERA_reg,top20,155,0.1810892311123971,3.4967683874662523
